.././src/hot/br/gov/dpf/epol/session/CategoriaService.java,Igleson Freire,NA,NA
.././src/hot/br/gov/dpf/epol/session/CmisBean.java,Gabriel Brito,Andre Abrantes,Igleson Freire
.././src/hot/br/gov/dpf/epol/session/CmisTesteBean.java,Igleson Freire,NA,NA
.././src/hot/br/gov/dpf/epol/session/CompetenciaBean.java,Igleson Freire,NA,NA
.././src/hot/br/gov/dpf/epol/session/CompetenciaService.java,Igleson Freire,NA,NA
.././src/hot/br/gov/dpf/epol/session/CondutaBean.java,Filipe Wesley,NA,NA
.././src/hot/br/gov/dpf/epol/session/CondutaService.java,Filipe Wesley,NA,NA
.././src/hot/br/gov/dpf/epol/session/DistribuicaoBean.java,Igleson Freire,Leticia Wanderlei,Marcos Candeia
.././src/hot/br/gov/dpf/epol/session/DistribuicaoService.java,Diego Cavalcanti,Leticia Wanderlei,Ana Lacerda
.././src/hot/br/gov/dpf/epol/session/EGPBean.java,Ricardo Oliveira,Samuel Wesley,Raquel Guimaraes
.././src/hot/br/gov/dpf/epol/session/EGPCorporativoBean.java,Felipe Diogenes,Carla Sukeyosi,Marcos Candeia
.././src/hot/br/gov/dpf/epol/session/EGPService.java,Diego Cavalcanti,Gabriel Brito,Felipe Diogenes
.././src/hot/br/gov/dpf/epol/session/EnvolvidoBean.java,Vladwoguer Bezerra,Demontie Junior,Ana Lacerda
.././src/hot/br/gov/dpf/epol/session/EnvolvidoService.java,Diego Cavalcanti,Vladwoguer Bezerra,Demontie Junior
.././src/hot/br/gov/dpf/epol/session/EnvolvimentoBean.java,Filipe Wesley,NA,NA
.././src/hot/br/gov/dpf/epol/session/EnvolvimentoService.java,Filipe Wesley,NA,NA
.././src/hot/br/gov/dpf/epol/session/EstadoMaterialBean.java,Igleson Freire,Erickson Filipe,NA
.././src/hot/br/gov/dpf/epol/session/EstadoMaterialService.java,Erickson Filipe,Igleson Freire,NA
.././src/hot/br/gov/dpf/epol/session/FatoBean.java,Victor Freire,Igleson Freire,Diego Cavalcanti
.././src/hot/br/gov/dpf/epol/session/FatoService.java,Victor Freire,Ana Lacerda,Igleson Freire
.././src/hot/br/gov/dpf/epol/session/InstaurarInqueritoBean.java,Carla Sukeyosi,NA,NA
.././src/hot/br/gov/dpf/epol/session/InstaurarInqueritoService.java,Carla Sukeyosi,NA,NA
.././src/hot/br/gov/dpf/epol/session/NormaBean.java,Raquel Guimaraes,Amaury Medeiros,Samuel Wesley
.././src/hot/br/gov/dpf/epol/session/NormaService.java,Igleson Freire,Amaury Medeiros,Rigel Melo
.././src/hot/br/gov/dpf/epol/session/NotificacaoBean.java,Amaury Medeiros,Igleson Freire,Felipe Diogenes
.././src/hot/br/gov/dpf/epol/session/NotificacaoService.java,Amaury Medeiros,Diego Cavalcanti,Claudivan Filho
.././src/hot/br/gov/dpf/epol/session/PapelBean.java,Vladwoguer Bezerra,Igleson Freire,NA
.././src/hot/br/gov/dpf/epol/session/PapelService.java,Igleson Freire,Vladwoguer Bezerra,NA
.././src/hot/br/gov/dpf/epol/session/PecaBean.java,Andre Abrantes,Raquel Guimaraes,Diego Cavalcanti
.././src/hot/br/gov/dpf/epol/session/PecaService.java,Andre Abrantes,Anderson Rui,Samuel
.././src/hot/br/gov/dpf/epol/session/ProcedimentoBean.java,Ana Lacerda,Marcos Candeia,NA
.././src/hot/br/gov/dpf/epol/session/ProcedimentoService.java,Diego Cavalcanti,Felipe Diogenes,Ana Lacerda
.././src/hot/br/gov/dpf/epol/session/RegistrarDecisaoJudicialBean.java,Igleson Freire,Leticia Wanderlei,Erickson Filipe
.././src/hot/br/gov/dpf/epol/session/RegistrarDecisaoJudicialService.java,Diego Cavalcanti,NA,NA
.././src/hot/br/gov/dpf/epol/session/ServidorBean.java,Joao Batista,Raquel Guimaraes,Diego Cavalcanti
.././src/hot/br/gov/dpf/epol/session/ServidorService.java,Raquel Guimaraes,Diego Cavalcanti,Marcos Candeia
.././src/hot/br/gov/dpf/epol/session/SugestaoTarefaBean.java,Carla Sukeyosi,Guilherme Emmanuel,Diego Cavalcanti
.././src/hot/br/gov/dpf/epol/session/SugestaoTarefaService.java,Diego Cavalcanti,Ana Lacerda,Igleson Freire
.././src/hot/br/gov/dpf/epol/session/TarefaBean.java,Victor Freire,Igleson Freire,Guilherme Emmanuel
.././src/hot/br/gov/dpf/epol/session/TarefaService.java,Carla Sukeyosi,Diego Cavalcanti,Diogo
.././src/hot/br/gov/dpf/epol/session/TipoEnvolvimentoBean.java,Samuel,NA,NA
